pair,side,units,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl_usd,r_multiple,bars_held,partial_taken
GBP_USD,short,36462,1.22312,2025-01-10 14:00:00+00:00,1.2133657142857142,2025-01-13 04:00:00+00:00,tp,355.66,1.99,15,False
GBP_USD,short,42223,1.2163000000000002,2025-01-14 13:00:00+00:00,1.2207842857142859,2025-01-14 16:00:00+00:00,sl,-189.34,-1.01,4,False
USD_CHF,long,79141,0.9131950000000001,2025-01-17 14:00:00+00:00,0.9109842857142858,2025-01-17 15:00:00+00:00,sl,-192.05,-1.04,2,False
GBP_USD,short,30716,1.2235500000000001,2025-01-21 12:00:00+00:00,1.2294200000000002,2025-01-21 14:00:00+00:00,sl,-180.3,-1.01,3,False
EUR_USD,long,62338,1.04567,2025-01-30 14:00:00+00:00,1.0428057142857146,2025-01-30 14:00:00+00:00,sl,-178.55,-1.01,1,False
USD_JPY,short,1105,154.6055,2025-02-03 12:00:00+00:00,155.29528571428574,2025-02-03 23:00:00+00:00,sl,-4.91,-1.0,12,False
EUR_USD,short,122056,1.03648,2025-02-06 09:00:00+00:00,1.0379857142857143,2025-02-06 17:00:00+00:00,sl,-183.78,-1.03,9,False
GBP_USD,long,92890,1.24657,2025-02-07 09:00:00+00:00,1.2446457142857144,2025-02-07 10:00:00+00:00,sl,-178.75,-1.03,2,False
USD_JPY,short,1080,151.38549999999998,2025-02-07 16:00:00+00:00,152.03642857142856,2025-02-10 01:00:00+00:00,sl,-4.62,-1.0,10,False
EUR_USD,short,68139,1.03328,2025-02-12 14:00:00+00:00,1.0358042857142857,2025-02-12 15:00:00+00:00,sl,-172.0,-1.02,2,False
GBP_USD,short,48098,1.23885,2025-02-12 14:00:00+00:00,1.2423899999999999,2025-02-12 15:00:00+00:00,sl,-170.27,-1.02,2,False
USD_CHF,long,74781,0.9145650000000001,2025-02-12 14:00:00+00:00,0.9123971428571429,2025-02-12 17:00:00+00:00,sl,-177.68,-1.04,4,False
USD_CHF,short,91923,0.9004049999999999,2025-02-18 09:00:00+00:00,0.9020385714285714,2025-02-18 12:00:00+00:00,sl,-166.47,-1.05,4,False
AUD_USD,long,72922,0.63615,2025-02-18 10:00:00+00:00,0.6339057142857143,2025-02-19 16:00:00+00:00,sl,-163.66,-1.02,31,False
GBP_USD,long,43098,1.2652999999999999,2025-02-20 18:00:00+00:00,1.261792857142857,2025-02-24 14:00:00+00:00,sl,-151.15,-1.02,45,False
USD_JPY,short,979,149.5445,2025-02-21 16:00:00+00:00,150.1537142857143,2025-02-25 00:00:00+00:00,sl,-3.97,-1.0,33,False
USD_CHF,short,61245,0.8962049999999999,2025-02-24 19:00:00+00:00,0.8919142857142857,2025-02-25 15:00:00+00:00,tp,294.63,1.98,21,False
GBP_USD,long,57372,1.26538,2025-02-25 12:00:00+00:00,1.2703457142857144,2025-02-26 16:00:00+00:00,tp,284.89,1.98,29,False
EUR_USD,long,54271,1.0474400000000001,2025-02-20 16:00:00+00:00,1.0446542857142858,2025-02-27 13:00:00+00:00,sl,-151.18,-1.01,118,False
USD_CHF,short,46438,0.886015,2025-03-06 10:00:00+00:00,0.8801300000000001,2025-03-07 07:00:00+00:00,tp,310.51,1.99,22,False
GBP_USD,long,41633,1.29344,2025-03-10 13:00:00+00:00,1.2895057142857143,2025-03-10 16:00:00+00:00,sl,-163.8,-1.02,4,False
AUD_USD,long,51644,0.63075,2025-03-11 19:00:00+00:00,0.6276514285714286,2025-03-12 07:00:00+00:00,sl,-160.02,-1.02,13,False
USD_JPY,short,1027,147.71949999999998,2025-03-13 06:00:00+00:00,148.03632142857143,2025-03-13 09:00:00+00:00,sl,-2.2,-1.01,4,False
EUR_USD,long,54174,1.08953,2025-03-14 11:00:00+00:00,1.0866500000000001,2025-03-14 14:00:00+00:00,sl,-156.02,-1.01,4,False
USD_CHF,short,68876,0.880845,2025-03-17 15:00:00+00:00,0.8770685714285715,2025-03-18 16:00:00+00:00,tp,296.56,1.97,26,False
AUD_USD,long,41756,0.63584,2025-03-19 19:00:00+00:00,0.6320335714285714,2025-03-20 07:00:00+00:00,sl,-158.94,-1.01,13,False
GBP_USD,long,59427,1.2972599999999999,2025-03-17 13:00:00+00:00,1.2946957142857143,2025-03-20 09:00:00+00:00,sl,-152.39,-1.02,69,False
GBP_USD,short,46335,1.29175,2025-03-24 14:00:00+00:00,1.2950671428571428,2025-03-24 14:00:00+00:00,sl,-153.7,-1.02,1,False
USD_JPY,long,964,150.4785,2025-03-26 06:00:00+00:00,150.24557142857142,2025-03-26 08:00:00+00:00,sl,-1.49,-1.02,3,False
USD_CHF,long,98718,0.884035,2025-03-26 12:00:00+00:00,0.88258,2025-03-27 02:00:00+00:00,sl,-162.74,-1.06,15,False
EUR_USD,short,63116,1.0774299999999999,2025-03-26 14:00:00+00:00,1.0797785714285715,2025-03-27 11:00:00+00:00,sl,-148.23,-1.02,22,False
EUR_USD,short,39699,1.0793899999999998,2025-03-31 16:00:00+00:00,1.0829957142857143,2025-04-01 04:00:00+00:00,sl,-143.14,-1.01,13,False
USD_JPY,long,926,149.9165,2025-03-31 16:00:00+00:00,149.23142857142858,2025-04-01 11:00:00+00:00,sl,-4.25,-1.01,20,False
GBP_USD,short,39699,1.2909000000000002,2025-03-31 15:00:00+00:00,1.2945200000000001,2025-04-02 09:00:00+00:00,sl,-143.71,-1.02,43,False
USD_CHF,short,17427,0.850885,2025-04-07 06:00:00+00:00,0.8574885714285715,2025-04-07 12:00:00+00:00,sl,-134.21,-1.0,7,False
USD_JPY,short,896,145.5255,2025-04-10 12:00:00+00:00,144.27814285714288,2025-04-10 15:00:00+00:00,tp,7.75,2.01,4,False
USD_CHF,short,18961,0.8431249999999999,2025-04-10 10:00:00+00:00,0.8315714285714285,2025-04-10 15:00:00+00:00,tp,263.44,2.01,6,False
USD_CHF,short,13829,0.814295,2025-04-14 18:00:00+00:00,0.8224142857142858,2025-04-15 18:00:00+00:00,sl,-136.53,-1.0,25,False
EUR_USD,long,49309,1.13811,2025-04-16 06:00:00+00:00,1.135330357142857,2025-04-16 08:00:00+00:00,sl,-137.06,-1.01,3,False
GBP_USD,long,54331,1.3314,2025-04-24 14:00:00+00:00,1.3289025,2025-04-25 03:00:00+00:00,sl,-135.69,-1.02,14,False
AUD_USD,long,63840,0.6416499999999999,2025-04-30 06:00:00+00:00,0.6395728571428572,2025-04-30 07:00:00+00:00,sl,-132.6,-1.02,2,False
USD_JPY,long,874,142.9145,2025-04-30 09:00:00+00:00,143.72628571428572,2025-05-01 03:00:00+00:00,tp,4.94,1.98,19,False
GBP_USD,long,39102,1.3338999999999999,2025-05-01 11:00:00+00:00,1.3305657142857141,2025-05-01 14:00:00+00:00,sl,-130.38,-1.02,4,False
GBP_USD,short,25524,1.3168600000000001,2025-05-12 08:00:00+00:00,1.3217814285714287,2025-05-13 08:00:00+00:00,sl,-125.61,-1.01,25,False
AUD_USD,short,35005,0.63841,2025-05-12 11:00:00+00:00,0.6420042857142857,2025-05-13 12:00:00+00:00,sl,-125.82,-1.01,26,False
EUR_USD,short,23977,1.11778,2025-05-14 19:00:00+00:00,1.1227342857142857,2025-05-15 06:00:00+00:00,sl,-118.79,-1.01,12,False
GBP_USD,short,27323,1.3281800000000001,2025-05-14 17:00:00+00:00,1.33046,2025-05-15 07:00:00+00:00,flip_exit,-62.3,-0.52,14,False
EUR_USD,short,36732,1.11398,2025-05-16 16:00:00+00:00,1.11792,2025-05-18 21:00:00+00:00,sl,-144.72,-1.26,6,False
USD_JPY,long,780,145.9615,2025-05-16 15:00:00+00:00,145.3235,2025-05-18 21:00:00+00:00,sl,-3.42,-1.14,7,False
USD_CHF,long,38117,0.836875,2025-05-16 11:00:00+00:00,0.8342942857142857,2025-05-18 22:00:00+00:00,sl,-117.91,-1.03,12,False
AUD_USD,short,60304,0.64147,2025-05-20 06:00:00+00:00,0.64334,2025-05-21 00:00:00+00:00,sl,-112.77,-1.03,19,False
